referrer,views_total,views_unique
github.com,1376,301
Google,1020,404
aitable.ai,968,103
link.juejin.cn,217,30
Bing,195,35
Baidu,165,48
cn.bing.com,91,34
nocobase.com,64,38
youtube.com,41,23
DuckDuckGo,37,13
