referrer,views_total,views_unique
github.com,2468,447
Google,1613,451
aitable.ai,477,129
link.juejin.cn,373,41
Baidu,304,82
Bing,146,44
kkgithub.com,126,4
cn.bing.com,100,37
link.zhihu.com,76,10
help.aitable.ai,39,19
