referrer,views_total,views_unique
github.com,2637,471
Google,2035,550
aitable.ai,681,143
link.juejin.cn,405,50
youtube.com,270,88
cn.bing.com,233,48
Bing,186,40
link.zhihu.com,148,35
DuckDuckGo,126,24
Baidu,114,27
