referrer,views_total,views_unique
github.com,2939,677
apitable.com,1170,312
Google,995,355
Baidu,203,64
link.zhihu.com,162,63
cn.bing.com,146,53
Bing,139,17
news.ycombinator.com,113,96
apitable.maihh.net,68,2
link.csdn.net,62,20
