referrer,views_total,views_unique
github.com,3312,499
Google,2144,445
link.juejin.cn,861,98
aitable.ai,485,145
Bing,152,36
cn.bing.com,137,44
link.zhihu.com,129,39
mygit.osfipin.com,112,4
help.aitable.ai,89,8
Baidu,87,26
