referrer,views_total,views_unique
github.com,2112,403
Google,1576,403
link.juejin.cn,385,35
aitable.ai,298,77
v2ex.com,255,122
Baidu,197,40
cn.bing.com,108,24
link.zhihu.com,84,21
Bing,79,30
youtube.com,58,30
