referrer,views_total,views_unique
github.com,2184,470
Google,1396,503
link.juejin.cn,683,55
aitable.ai,592,116
Baidu,305,63
Bing,257,29
cn.bing.com,173,42
link.zhihu.com,129,34
youtube.com,101,53
yandex.ru,90,24
