referrer,views_total,views_unique
github.com,1371,288
Google,1044,411
aitable.ai,292,96
link.juejin.cn,203,28
Baidu,171,44
Bing,142,28
cn.bing.com,108,33
nocobase.com,72,45
DuckDuckGo,37,15
link.zhihu.com,34,12
