time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-21 00:00:00+00:00,2,2,38,19
2024-08-22 00:00:00+00:00,7,6,728,173
2024-08-23 00:00:00+00:00,8,7,471,125
2024-08-24 00:00:00+00:00,11,9,514,100
2024-08-25 00:00:00+00:00,8,8,422,95
2024-08-26 00:00:00+00:00,5,5,610,156
2024-08-27 00:00:00+00:00,5,5,823,165
2024-08-28 00:00:00+00:00,10,9,915,165
2024-08-29 00:00:00+00:00,10,9,565,189
2024-08-30 00:00:00+00:00,9,7,587,185
2024-08-31 00:00:00+00:00,8,8,426,105
2024-09-01 00:00:00+00:00,5,5,475,102
2024-09-02 00:00:00+00:00,8,6,974,219
2024-09-03 00:00:00+00:00,13,12,1218,211
2024-09-04 00:00:00+00:00,6,6,613,162
