referrer,views_total,views_unique
github.com,2694,441
Google,2188,408
aitable.ai,542,154
link.juejin.cn,473,67
link.zhihu.com,197,40
Baidu,146,44
Bing,113,39
cn.bing.com,113,35
DuckDuckGo,53,17
help.aitable.ai,50,25
