referrer,views_total,views_unique
github.com,2267,450
Google,1549,508
link.juejin.cn,606,46
aitable.ai,451,108
Baidu,270,47
youtube.com,181,65
cn.bing.com,159,48
link.zhihu.com,143,27
Bing,130,40
yandex.ru,113,24
