time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-06 00:00:00+00:00,,,47,22
2024-03-07 00:00:00+00:00,22.0,18.0,1104,207
2024-03-08 00:00:00+00:00,23.0,22.0,1160,207
2024-03-09 00:00:00+00:00,8.0,8.0,683,83
2024-03-10 00:00:00+00:00,21.0,19.0,845,84
2024-03-11 00:00:00+00:00,107.0,28.0,1677,246
2024-03-12 00:00:00+00:00,79.0,29.0,2409,323
2024-03-13 00:00:00+00:00,27.0,24.0,1331,254
2024-03-14 00:00:00+00:00,34.0,26.0,1014,232
2024-03-15 00:00:00+00:00,36.0,29.0,2301,398
2024-03-16 00:00:00+00:00,29.0,27.0,1919,481
2024-03-17 00:00:00+00:00,26.0,23.0,1516,400
2024-03-18 00:00:00+00:00,46.0,38.0,2399,481
2024-03-19 00:00:00+00:00,44.0,39.0,2351,382
2024-03-20 00:00:00+00:00,22.0,17.0,1383,248
