referrer,views_total,views_unique
github.com,2660,393
Google,1470,465
aitable.ai,322,98
link.juejin.cn,295,44
Bing,219,51
Baidu,198,50
yandex.ru,94,9
nocobase.com,93,52
cn.bing.com,91,21
DuckDuckGo,66,21
