referrer,views_total,views_unique
github.com,3257,480
Google,2161,440
link.juejin.cn,701,95
aitable.ai,462,138
Bing,157,36
cn.bing.com,137,42
link.zhihu.com,131,40
mygit.osfipin.com,112,4
help.aitable.ai,89,8
Baidu,87,26
