referrer,views_total,views_unique
github.com,2750,641
Google,1233,337
apitable.com,993,273
Baidu,202,64
link.zhihu.com,182,65
cn.bing.com,127,53
gitee.com,118,21
Bing,98,15
link.csdn.net,71,21
githubs.cn,46,2
