referrer,views_total,views_unique
github.com,2703,408
Google,1660,471
aitable.ai,321,98
link.juejin.cn,304,45
Bing,211,52
Baidu,170,45
yandex.ru,94,9
nocobase.com,93,56
cn.bing.com,89,21
DuckDuckGo,71,23
