referrer,views_total,views_unique
github.com,2106,450
Google,1511,445
aitable.ai,404,125
link.juejin.cn,382,43
Baidu,311,80
Bing,163,45
kkgithub.com,126,4
cn.bing.com,98,37
yandex.ru,62,12
link.zhihu.com,57,8
