referrer,views_total,views_unique
github.com,4709,1062
Google,1746,344
apitable.com,1538,486
Baidu,286,63
link.zhihu.com,204,66
gitee.com,156,12
t.co,112,45
cn.bing.com,97,28
medevel.com,74,31
libhunt.com,69,9
