url_path,views_total,views_unique
/apitable/apitable,3269,1659
/apitable/apitable/blob/develop/docs/readme/zh-CN/README.md,1997,524
/apitable/apitable/issues,1216,282
/apitable/apitable/blob/develop/docs/contribute/developer-guide.md,564,177
/apitable/apitable/blob/develop/docs/readme/zh-CN/docs/contribute/developer-guide.md,430,130
/apitable/apitable/tree/develop/packages,374,99
/apitable/apitable/tree/develop/backend-server,310,95
/apitable/apitable/releases,203,107
/apitable/apitable/tree/develop,200,128
/apitable/apitable/blob/develop/docker-compose.yaml,194,60
