referrer,views_total,views_unique
github.com,4724,694
Google,1969,436
apitable.com,1268,268
Baidu,489,141
link.zhihu.com,225,66
Bing,195,33
cn.bing.com,157,40
link.csdn.net,74,22
help.apitable.com,43,12
mr-kelly.github.io,31,1
