referrer,views_total,views_unique
github.com,2288,475
Google,1395,447
news.ycombinator.com,544,36
link.juejin.cn,502,49
aitable.ai,479,116
Baidu,304,88
Bing,256,67
yandex.ru,171,19
cn.bing.com,89,23
help.aitable.ai,53,19
