referrer,views_total,views_unique
github.com,5535,1383
Google,2004,438
apitable.com,1490,297
link.juejin.cn,868,74
link.zhihu.com,318,51
cn.bing.com,278,44
Baidu,176,24
Bing,131,30
ya.ru,42,1
githubfast.com,36,2
