referrer,views_total,views_unique
github.com,3200,690
Google,1137,339
apitable.com,1049,353
Baidu,410,143
link.zhihu.com,253,78
cn.bing.com,250,68
Bing,117,17
news.ycombinator.com,104,81
DuckDuckGo,76,7
gitee.com,72,16
