referrer,views_total,views_unique
github.com,2247,410
Google,1279,325
link.juejin.cn,709,74
aitable.ai,549,125
cn.bing.com,148,46
Baidu,126,23
link.zhihu.com,101,32
Bing,98,22
gitee.com,47,9
help.aitable.ai,44,15
