referrer,views_total,views_unique
github.com,2986,508
Google,1396,448
apitable.com,1278,253
link.juejin.cn,632,85
cn.bing.com,325,40
Baidu,296,43
link.zhihu.com,161,44
Bing,109,38
help.apitable.com,43,12
link.csdn.net,41,15
