referrer,views_total,views_unique
github.com,3219,574
Google,3064,897
youtube.com,1403,481
aitable.ai,741,184
link.juejin.cn,502,56
Baidu,305,53
cn.bing.com,139,48
Bing,134,53
link.zhihu.com,134,22
DuckDuckGo,109,55
