time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-10 00:00:00+00:00,,,93,27
2024-08-11 00:00:00+00:00,15.0,8.0,427,75
2024-08-12 00:00:00+00:00,7.0,6.0,1121,145
2024-08-13 00:00:00+00:00,7.0,6.0,703,168
2024-08-14 00:00:00+00:00,8.0,7.0,720,180
2024-08-15 00:00:00+00:00,15.0,14.0,967,213
2024-08-16 00:00:00+00:00,10.0,9.0,916,174
2024-08-17 00:00:00+00:00,5.0,5.0,515,89
2024-08-18 00:00:00+00:00,6.0,6.0,314,90
2024-08-19 00:00:00+00:00,16.0,11.0,938,191
2024-08-20 00:00:00+00:00,9.0,9.0,659,176
2024-08-21 00:00:00+00:00,8.0,8.0,626,155
2024-08-22 00:00:00+00:00,7.0,6.0,728,173
2024-08-23 00:00:00+00:00,8.0,7.0,471,125
2024-08-24 00:00:00+00:00,7.0,6.0,245,69
