referrer,views_total,views_unique
github.com,3514,573
Google,2409,566
link.juejin.cn,720,70
aitable.ai,523,90
cn.bing.com,344,63
link.zhihu.com,194,37
Bing,121,37
apitable.com,71,8
Baidu,47,8
gitee.com,36,9
