referrer,views_total,views_unique
github.com,3694,641
apitable.com,1531,297
Google,1380,417
link.juejin.cn,636,96
Baidu,358,77
cn.bing.com,240,46
link.zhihu.com,199,50
Bing,129,38
link.csdn.net,67,17
cla-assistant.io,50,4
