time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-15 00:00:00+00:00,2,2,79,24
2023-10-16 00:00:00+00:00,215,41,2298,270
2023-10-17 00:00:00+00:00,177,43,2334,306
2023-10-18 00:00:00+00:00,48,33,2108,287
2023-10-19 00:00:00+00:00,609,40,1599,298
2023-10-20 00:00:00+00:00,53,36,1569,295
2023-10-21 00:00:00+00:00,15,14,769,133
2023-10-22 00:00:00+00:00,8,7,678,89
2023-10-23 00:00:00+00:00,212,33,1826,273
2023-10-24 00:00:00+00:00,54,31,2107,267
2023-10-25 00:00:00+00:00,58,37,2231,302
2023-10-26 00:00:00+00:00,47,34,2228,298
2023-10-27 00:00:00+00:00,33,22,1910,224
2023-10-28 00:00:00+00:00,19,18,710,112
2023-10-29 00:00:00+00:00,8,8,362,77
