referrer,views_total,views_unique
github.com,2586,673
Google,1423,340
apitable.com,872,259
Baidu,406,114
link.zhihu.com,229,73
cn.bing.com,141,52
gitee.com,115,18
link.csdn.net,86,24
Bing,50,19
githubs.cn,46,2
