referrer,views_total,views_unique
github.com,2846,488
Google,1671,410
aitable.ai,644,132
link.juejin.cn,362,56
link.zhihu.com,173,20
cn.bing.com,114,18
Bing,110,38
link.csdn.net,102,4
help.aitable.ai,85,23
DuckDuckGo,71,15
