referrer,views_total,views_unique
github.com,3631,629
Google,1359,387
apitable.com,1165,237
link.juejin.cn,1119,158
Baidu,312,83
link.zhihu.com,194,51
cn.bing.com,156,46
Bing,126,34
oschina.net,109,32
app.raindrop.io,75,1
