referrer,views_total,views_unique
github.com,3591,583
Google,2953,821
youtube.com,1135,399
aitable.ai,760,178
link.juejin.cn,404,54
Baidu,316,63
link.zhihu.com,157,24
Bing,131,49
cn.bing.com,131,36
DuckDuckGo,98,46
