referrer,views_total,views_unique
github.com,4643,712
link.juejin.cn,3895,517
Google,2733,470
apitable.com,1448,298
link.zhihu.com,456,92
Baidu,374,121
cn.bing.com,224,56
Bing,129,28
oschina.net,98,56
link.csdn.net,60,17
