referrer,views_total,views_unique
github.com,2722,661
Google,1349,367
apitable.com,1118,288
Baidu,529,151
cn.bing.com,157,40
link.zhihu.com,147,57
link.csdn.net,101,24
medevel.com,75,13
Bing,71,21
runacap.com,45,15
