referrer,views_total,views_unique
github.com,2915,486
Google,2029,436
link.juejin.cn,845,99
aitable.ai,405,132
Bing,150,38
link.zhihu.com,128,37
cn.bing.com,124,43
libhunt.com,123,3
mygit.osfipin.com,111,3
Baidu,87,26
