time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-25 00:00:00+00:00,6,3,105,30
2023-09-26 00:00:00+00:00,38,24,2091,295
2023-09-27 00:00:00+00:00,28,25,1249,268
2023-09-28 00:00:00+00:00,36,28,1246,211
2023-09-29 00:00:00+00:00,15,12,615,128
2023-09-30 00:00:00+00:00,11,11,581,91
2023-10-01 00:00:00+00:00,8,8,529,122
2023-10-02 00:00:00+00:00,11,10,753,137
2023-10-03 00:00:00+00:00,15,13,611,144
2023-10-04 00:00:00+00:00,12,10,622,144
2023-10-05 00:00:00+00:00,23,13,646,149
2023-10-06 00:00:00+00:00,24,15,524,146
2023-10-07 00:00:00+00:00,89,28,1278,250
2023-10-08 00:00:00+00:00,37,27,1357,228
2023-10-09 00:00:00+00:00,176,35,2132,254
