time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-14 00:00:00+00:00,1,1,147,58
2023-03-15 00:00:00+00:00,57,23,1992,427
2023-03-16 00:00:00+00:00,15,15,2022,505
2023-03-17 00:00:00+00:00,69,35,1876,503
2023-03-18 00:00:00+00:00,33,21,856,207
2023-03-19 00:00:00+00:00,31,21,997,201
2023-03-20 00:00:00+00:00,202,49,2466,428
2023-03-21 00:00:00+00:00,54,41,2039,368
2023-03-22 00:00:00+00:00,223,57,2812,399
2023-03-23 00:00:00+00:00,77,39,1649,369
2023-03-24 00:00:00+00:00,89,27,1543,345
2023-03-25 00:00:00+00:00,16,16,672,170
2023-03-26 00:00:00+00:00,23,17,712,189
2023-03-27 00:00:00+00:00,291,38,2068,389
2023-03-28 00:00:00+00:00,281,49,2298,358
