referrer,views_total,views_unique
github.com,3485,620
apitable.com,1790,304
Google,1285,427
link.juejin.cn,779,109
Baidu,293,66
cn.bing.com,257,44
link.zhihu.com,143,49
Bing,97,35
link.csdn.net,74,18
DuckDuckGo,74,7
