referrer,views_total,views_unique
github.com,2621,553
Google,1193,313
apitable.com,879,247
Baidu,331,101
cn.bing.com,218,26
link.zhihu.com,80,38
medevel.com,71,10
link.csdn.net,66,15
Bing,63,16
libhunt.com,30,3
