referrer,views_total,views_unique
github.com,2910,629
Google,1580,415
apitable.com,1306,289
link.juejin.cn,754,68
cn.bing.com,324,47
link.zhihu.com,291,54
Baidu,188,27
Bing,104,32
help.apitable.com,40,18
link.csdn.net,40,16
