referrer,views_total,views_unique
github.com,3395,578
Google,2042,535
link.juejin.cn,566,60
aitable.ai,548,101
cn.bing.com,368,52
link.zhihu.com,117,33
Bing,110,34
apitable.com,73,6
Baidu,44,8
gitee.com,42,9
