referrer,views_total,views_unique
github.com,3487,486
Google,2086,443
aitable.ai,650,173
link.juejin.cn,564,80
Baidu,190,52
help.aitable.ai,154,30
v2ex.com,152,71
cn.bing.com,103,35
Bing,72,32
link.zhihu.com,54,23
