referrer,views_total,views_unique
github.com,5841,1551
Google,1972,411
apitable.com,1418,284
link.juejin.cn,893,78
link.zhihu.com,309,51
cn.bing.com,228,42
Bing,121,30
Baidu,100,20
ya.ru,42,1
yandex.ru,36,4
