referrer,views_total,views_unique
github.com,2393,487
Google,1415,451
news.ycombinator.com,544,36
aitable.ai,525,125
link.juejin.cn,495,42
Baidu,344,95
Bing,253,66
yandex.ru,121,19
cn.bing.com,100,26
help.aitable.ai,47,18
