referrer,views_total,views_unique
github.com,2442,452
Google,1990,519
aitable.ai,665,140
link.juejin.cn,386,47
youtube.com,241,71
cn.bing.com,207,41
Bing,176,40
link.zhihu.com,154,35
DuckDuckGo,119,19
Baidu,111,26
