time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-27 00:00:00+00:00,2,2,122,37
2023-04-28 00:00:00+00:00,109,31,1463,288
2023-04-29 00:00:00+00:00,7,7,417,94
2023-04-30 00:00:00+00:00,8,7,405,85
2023-05-01 00:00:00+00:00,12,9,576,96
2023-05-02 00:00:00+00:00,30,14,568,117
2023-05-03 00:00:00+00:00,10,10,808,168
2023-05-04 00:00:00+00:00,145,81,2097,347
2023-05-05 00:00:00+00:00,105,50,1839,334
2023-05-06 00:00:00+00:00,121,59,2245,352
2023-05-07 00:00:00+00:00,50,14,869,147
2023-05-08 00:00:00+00:00,247,65,3278,435
2023-05-09 00:00:00+00:00,123,88,2620,416
2023-05-10 00:00:00+00:00,135,61,2146,330
2023-05-11 00:00:00+00:00,51,36,1665,308
