referrer,views_total,views_unique
github.com,6304,1597
Google,1786,421
apitable.com,1246,258
link.juejin.cn,936,92
Baidu,353,31
cn.bing.com,175,32
link.zhihu.com,160,46
Bing,82,25
ya.ru,42,1
link.csdn.net,35,6
