referrer,views_total,views_unique
github.com,2610,477
Google,1601,327
link.juejin.cn,691,87
aitable.ai,675,89
Baidu,273,60
cn.bing.com,236,51
link.zhihu.com,206,37
Bing,156,37
help.aitable.ai,148,9
link.csdn.net,72,10
