time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-29 00:00:00+00:00,5,5,111,37
2023-05-30 00:00:00+00:00,173,42,2389,488
2023-05-31 00:00:00+00:00,142,81,6457,691
2023-06-01 00:00:00+00:00,193,78,3124,558
2023-06-02 00:00:00+00:00,130,69,2536,477
2023-06-03 00:00:00+00:00,46,39,1161,185
2023-06-04 00:00:00+00:00,25,20,892,163
2023-06-05 00:00:00+00:00,217,66,3188,543
2023-06-06 00:00:00+00:00,93,61,3253,481
2023-06-07 00:00:00+00:00,96,68,2708,518
2023-06-08 00:00:00+00:00,70,51,2669,421
2023-06-09 00:00:00+00:00,61,47,1852,446
2023-06-10 00:00:00+00:00,33,23,1105,202
2023-06-11 00:00:00+00:00,29,25,1019,266
2023-06-12 00:00:00+00:00,211,41,2168,365
