referrer,views_total,views_unique
github.com,3688,599
Google,1461,399
apitable.com,1144,229
link.juejin.cn,1026,154
Baidu,343,85
link.zhihu.com,213,51
Bing,132,34
cn.bing.com,123,46
oschina.net,112,32
app.raindrop.io,75,1
