referrer,views_total,views_unique
Google,1023,393
github.com,902,264
aitable.ai,253,82
Baidu,209,50
link.juejin.cn,195,40
cn.bing.com,123,35
nocobase.com,97,60
Bing,82,29
yandex.ru,53,8
youtube.com,42,18
