referrer,views_total,views_unique
github.com,2229,438
Google,1949,510
link.juejin.cn,643,48
aitable.ai,607,117
cn.bing.com,249,50
youtube.com,187,64
Baidu,180,34
link.zhihu.com,151,31
Bing,125,41
DuckDuckGo,125,22
