referrer,views_total,views_unique
github.com,3769,585
Google,3179,859
youtube.com,1316,450
aitable.ai,729,180
link.juejin.cn,507,55
Baidu,309,57
link.zhihu.com,160,21
Bing,140,53
cn.bing.com,137,42
DuckDuckGo,104,52
