referrer,views_total,views_unique
github.com,3045,494
Google,1904,362
aitable.ai,949,98
link.juejin.cn,556,87
Baidu,258,59
cn.bing.com,236,50
link.zhihu.com,203,34
Bing,108,32
help.aitable.ai,62,11
news.ycombinator.com,61,10
