referrer,views_total,views_unique
github.com,3526,563
Google,2160,558
link.juejin.cn,595,63
aitable.ai,536,95
cn.bing.com,339,57
link.zhihu.com,180,36
Bing,122,35
apitable.com,70,8
Baidu,47,9
gitee.com,39,8
