referrer,views_total,views_unique
github.com,2369,451
Google,2018,533
aitable.ai,639,137
link.juejin.cn,439,50
youtube.com,215,72
cn.bing.com,212,42
Bing,176,40
link.zhihu.com,143,34
DuckDuckGo,123,20
Baidu,116,27
