referrer,views_total,views_unique
github.com,2740,476
Google,1931,362
aitable.ai,968,102
link.juejin.cn,569,83
Baidu,264,58
cn.bing.com,234,49
link.zhihu.com,223,37
help.aitable.ai,154,11
Bing,133,35
yandex.ru,56,12
