referrer,views_total,views_unique
github.com,3698,629
Google,2721,622
link.juejin.cn,928,92
aitable.ai,602,106
cn.bing.com,300,75
link.zhihu.com,292,52
Bing,232,38
help.aitable.ai,87,22
Baidu,69,15
apitable.com,49,9
