referrer,views_total,views_unique
github.com,1881,377
Google,1303,365
aitable.ai,407,91
cn.bing.com,289,43
Bing,208,31
link.juejin.cn,199,49
Baidu,165,53
youtube.com,121,44
link.zhihu.com,94,24
gitpod.io,69,5
