time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-09 00:00:00+00:00,,,157,27
2024-01-10 00:00:00+00:00,24.0,19.0,2227,251
2024-01-11 00:00:00+00:00,27.0,24.0,1556,228
2024-01-12 00:00:00+00:00,28.0,24.0,1255,236
2024-01-13 00:00:00+00:00,17.0,17.0,1158,116
2024-01-14 00:00:00+00:00,12.0,12.0,453,103
2024-01-15 00:00:00+00:00,145.0,32.0,1498,227
2024-01-16 00:00:00+00:00,39.0,31.0,2044,315
2024-01-17 00:00:00+00:00,23.0,20.0,1307,209
2024-01-18 00:00:00+00:00,22.0,20.0,1309,223
2024-01-19 00:00:00+00:00,28.0,21.0,1167,175
2024-01-20 00:00:00+00:00,12.0,12.0,536,85
2024-01-21 00:00:00+00:00,11.0,11.0,555,91
2024-01-22 00:00:00+00:00,39.0,24.0,1140,223
2024-01-23 00:00:00+00:00,112.0,29.0,1241,187
