referrer,views_total,views_unique
github.com,4898,1312
Google,1869,513
apitable.com,1118,279
link.juejin.cn,967,131
Baidu,383,118
link.zhihu.com,380,67
Bing,164,39
cn.bing.com,130,46
oschina.net,71,22
link.csdn.net,46,17
