referrer,views_total,views_unique
news.ycombinator.com,19856,6540
t.co,2051,1165
apitable.com,1242,308
github.com,1064,232
hckrnews.com,217,131
Google,153,51
hn.premii.com,104,28
hackurls.com,82,6
flipboard.com,60,35
inoreader.com,29,15
